"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q41","Q42","Q43","Q44","Q45","Obs","Exp","habilidade","se.z1","respostas","Ocorrência","alunos_id_string" 
"7411",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.0682005570464549,0.417732130826035,"10000001001000001110000000100110100001001100",1,"210056320418"
"3458",0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.0681355131184301,0.416342766756789,"00010100111010001101000000011101001000000000",1,"210055585968"
"2813",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.0681348449526565,0.436560895901392,"00010000100000001100000001011110101000010000",1,"210055352484"
"7559",1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,-0.0679574677331009,0.424814192945253,"10000100101000000000101010011010000001100001",1,"210055459470"
"3062",0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.0671674357058558,0.462636463981526,"00010001110001101110000010001000001000000100",1,"210055930821"
"7500",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.0671068303008688,0.459346269883893,"10000100001001001110000000000010100000000001",1,"210055602738"
"1362",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.0670887406619953,0.427196724006738,"00000100100000000000010100001110100100000100",1,"210055458590"
"6656",0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.065852689101132,0.479855565578307,"01100000101010100000000000011110000001100000",1,"210055698028"
"8045",1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,-0.065282553367934,0.444996773167695,"10110100101000000100100010001100001011000100",1,"210055580785"
"2610",0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,-0.0652603116896285,0.492334466272258,"00001110011000000010100000000111000100000101",1,"210055516417"
"3314",0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.002,-0.0652167768167086,0.409508272704138,"00010100101000000000000000000110100000000000",1,"210056527591"
"5202",0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,-0.0652118671009247,0.456375207750901,"01000100101110000010001000001100000100100001",1,"210055474436"
"8117",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,-0.0648940849405552,0.46029333155603,"11000000101000000010000110001111000001011100",1,"210055445417"
"4440",0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,-0.0648228548866191,0.48694685339377,"00110100100001000100100000000101100101010000",1,"210055581924"
"1567",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,-0.0647160022592159,0.410122590773704,"00000100101000000100110000000110101000110010",1,"210057279875"
"3334",0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.0644732483202898,0.415598016674209,"00010100101000000010000000000000100000000101",1,"210057317661"
"1618",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.0643379370381342,0.398807568989158,"00000100101000100110110000000001100010000100",1,"210055431286"
"3125",0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.0641103338958847,0.478550203493208,"00010010101001101010010000010110000000100100",1,"210055603883"
"3824",0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.0640180661801679,0.493599753044443,"00011101000000100100011000001001011000010000",1,"210055031638"
"2245",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.0639302166019854,0.477437455994939,"00001000100000100110000100001111000001000100",1,"210056902331"
"711",0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.0635896880321714,0.45569859519826,"00000000101001101010001000001010000000100001",1,"210056819945"
"3231",0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.0634438898501773,0.481347302750385,"00010100011001000100000000001110000000000001",1,"210055601863"
"1645",0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.0631953207869794,0.447036390117103,"00000100101001000000100100001110010001000000",1,"210055679945"
"577",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,-0.0629705020905466,0.480964248792942,"00000000100101010000100100001110110110100100",1,"210055388885"
"6921",0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.0629147956593109,0.484234833789567,"01110000111000100000001000000000101000000000",1,"210056540118"
"5157",0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.0624297024487482,0.438904174076977,"01000100101000101010000000001010000010000000",1,"210056910132"
"1330",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,-0.0618489465627577,0.434983829908477,"00000100011000000000101100001000100100000111",1,"210055576408"
"2884",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0615985475700249,0.401049539657611,"00010000101000000010000010011001100000000000",1,"210057698477"
"4657",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.0614839748424822,0.455295447365838,"01000000001010010010101000001011100000000010",1,"210055688344"
"1335",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,-0.0613625073496904,0.424926273988429,"00000100011000001000100001010011101001000101",1,"210055653892"
"710",0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.061203238540816,0.440694836639627,"00000000101001101000000010011000101010000000",1,"210056880351"
"1476",0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,-0.0610009486574528,0.469577661365942,"00000100100001100001001000011000101001000010",1,"210055582987"
"4860",0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0601773380372656,0.48385007191719,"01000001010110001000110100001010101010000000",1,"210057063161"
"3067",0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0601569918996557,0.410967779729093,"00010001111000010000000010000100100000000000",1,"210055438811"
"6655",0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,-0.0600917193359487,0.488482298231912,"01100000101010000010011000001101000000001011",1,"210055008402"
"5022",0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0593927867555105,0.445659840368161,"01000100011000100000000000001101100000000000",1,"210057330426"
"2587",0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.0590478477447577,0.439076140939798,"00001101101010000100000000000100000010010000",1,"210057380685"
"4476",0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.0590215610423969,0.462650247568227,"00110110101000000000001000001100000000000100",1,"210056898768"
"2447",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,-0.0586205087103492,0.514034077348853,"00001100100000001111011100010100001110001101",1,"210055028445"
"1415",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,-0.0584478265442638,0.423142214952049,"00000100100000010110000000001010110001010100",1,"210055443554"
"2846",0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,-0.0582562299500256,0.475674082464984,"00010000100001100000001000011100100111000000",1,"210057314419"
"2276",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.0581241610828045,0.432543317742279,"00001000101000001100000000001000100100000000",1,"210056643325"
"5518",0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,-0.0580790143570412,0.562375483067705,"01001011001000100110010010000101001101000010",1,"210056855411"
"1307",0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0562219367398551,0.443144261697806,"00000100001011100010000011011000100000001000",1,"210055702929"
"2319",0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.0558606788328321,0.490962251117041,"00001000111001010000000001100101101001000000",1,"210057766509"
"4919",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.0557392818868872,0.507100854125375,"01000010100000101100001000001101101000000000",1,"210055558806"
"2301",0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.0554798031787659,0.503581352883595,"00001000110001000010000100001000101100000000",1,"210055468884"
"5209",0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.0551554526086855,0.488111701281586,"01000100110000011000001000110101101000000001",1,"210054999823"
"1468",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,-0.0550070173700902,0.465059595589863,"00000100100001001111100000000100100000000111",1,"210056907252"
"4757",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.0539956903015571,0.452491375622399,"01000000101000001000000110010010100000001100",1,"210055532930"
"4842",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,-0.0536947947840637,0.472661296734367,"01000001000000001000001010101011100001010100",1,"210054947562"
"1628",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.0536567260309514,0.408980747278086,"00000100101000101010000000000100100000000001",1,"210057367585"
"754",0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.05327970335896,0.427559845986825,"00000000101011001110100010001000101100000000",1,"210055638832"
"3639",0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.0532493233126871,0.445158977923258,"00010111101000010000000001001000001000010000",1,"210055681495"
"1577",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,-0.0531851675569278,0.429100215360662,"00000100101000000110011110010010010000000101",1,"210055543673"
"5140",0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,-0.0528460702435112,0.492274626447234,"01000100101000010000000100011000000111001101",1,"210055557648"
"7452",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.0528286108629855,0.469098482718495,"10000010100000000110000000001110101000000001",1,"210055678186"
"4516",0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-0.0523849746010916,0.620032248195637,"00111100000001110000101010001100000000000110",1,"210055340645"
"2313",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.0521598669008089,0.453011917741883,"00001000111000001001100100001110000010000000",1,"210057339212"
"7914",1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.0520892085782166,0.461874736119863,"10010110001000000100000100011000100000010000",1,"210056796226"
"7899",1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.0516057372465765,0.420457663086034,"10010101100010000010000000001010000001000100",1,"210057988746"
"3443",0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,-0.0513605217403164,0.442423506254529,"00010100111000100000000100001100000000011001",1,"210057822145"
"7576",1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,-0.051318990111356,0.422234897386817,"10000100101000100100001010000001100000010001",1,"210057368020"
"7944",1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.0513014272301247,0.49939737157173,"10011100101001000000010001100011000001001000",1,"210057362165"
"2133",0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.0507439879638133,0.480505189292687,"00000110110001000000101001001000100000001100",1,"210056680035"
"5812",0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,-0.0504980604012866,0.548716551253343,"01010000100000110001000100000110100000010011",1,"210055484222"
"7734",1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,-0.050414686780324,0.446368241273074,"10001100101010000000000010011101001001110010",1,"210058013578"
"1422",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,-0.0503053995265739,0.419879992893891,"00000100100000100000100000001011101110000100",1,"210057763841"
"4695",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,-0.0501193720823491,0.458810270337177,"01000000100000001010000010001110101000001100",1,"210055657396"
"1256",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,-0.0499996874930248,0.430344160281272,"00000100001000001000101000101010110111000001",1,"210056886701"
"8188",1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0499656556157449,0.45030460756937,"11000100101000001010000100100100101010000000",1,"210056893641"
"3321",0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,-0.0496834005864159,0.411470336263504,"00010100101000000000010000000110100000011000",1,"210055676261"
"2863",0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.0496508551489262,0.475040365285647,"00010000100011000010000101001010101000100000",1,"210055741189"
"8372",1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.0487291501152097,0.491938524892427,"11010100100000000100010001010100100100000001",1,"210056648881"
"2960",0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.0483064511109844,0.407192270509207,"00010000101010001000100000001010100001100000",1,"210057814534"
"7416",1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,-0.0480604008508183,0.422430445709546,"10000001100010000000000100011001100000010110",1,"210057345848"
"6384",0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,-0.0479598850937937,0.507811538999379,"01011100111000101001000000000000000101001100",1,"210054508226"
"4729",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.0478098742703749,0.485013657172576,"01000000100010010110101000001001101000000001",1,"210056870193"
"3235",0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.0475915557304973,0.42071178007532,"00010100011010001010000100001001101100001000",1,"210057298194"
"4887",0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.0473902088301506,0.436233757048536,"01000001101010001000110000001010001000000000",1,"210056658530"
"2890",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.0471673139553148,0.416011129818899,"00010000101000000100101000001000101001000100",1,"210055570724"
"585",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.001,-0.0468061485752401,0.424317451123471,"00000000101000000000000100001010100000000001",1,"210055566910"
"5028",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.0463143315024478,0.459897666251397,"01000100100000000000000000001110101100010000",1,"210055632111"
"1688",0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.001,-0.0455520618017867,0.400582725194247,"00000100101010000000000000001010100010000000",1,"210057341365"
"1568",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,-0.045243713639778,0.426120242533284,"00000100101000000100110000101111000111001001",1,"210055505314"
"8013",1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,-0.0449875935707893,0.488615314187992,"10101000101000000000010000000000100010001111",1,"210057219854"
"2244",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,-0.0449105859943628,0.482181812896828,"00001000100000100000011000001000100001000111",1,"210056904467"
"1353",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.0447827983673678,0.415491897422049,"00000100100000000000000010011110100001000100",1,"210057760157"
"7685",1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.0447746324065518,0.541983026255166,"10001000100001100001001100101000100001000000",1,"210055510016"
"2289",0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,-0.0447097225736061,0.49889825742766,"00001000101001001110000001001000000100001011",1,"210055484470"
"4800",0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,-0.0444584741794167,0.444547771562595,"01000000101010001000000000001010111010010000",1,"210057779228"
"7561",1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.0439455540238201,0.398403079834015,"10000100101000000010000010001100101000000000",1,"210055191027"
"3012",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,-0.0438537780457364,0.453356712226537,"00010001001000000000010110000010101001100011",1,"210055478679"
"1795",0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,-0.0437226910859064,0.395792676566836,"00000100111000001000101000000010110100000100",1,"210055609291"
"5931",0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.0437212670136689,0.539732858948425,"01010010100010100000000000001100100000000001",1,"210055231191"
"2554",0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.0435221432165028,0.456640909276966,"00001101100010011000011010001001010010100000",1,"210057341251"
"3172",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.0431893385636663,0.444563918652137,"00010100000000100010101100101011100100000010",1,"210057329519"
"1969",0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,-0.0409006127974056,0.421936382376769,"00000101110000001101001000001011000011000010",1,"210057319305"
